schedule_id,cnn,corridor,limits,weekday,scheduled_from_hour,scheduled_to_hour,citation_count,avg_citation_time,min_citation_time,max_citation_time,avg_distance_meters,min_distance_meters,max_distance_meters
2004853,2645000,Balboa St,Arguello Blvd  -  02nd Ave,Tuesday,8,10,22,8.827272727272726,8.666666666666666,9.0,12.333866510999444,7.57480327122915,27.046123108055102
2004854,2645000,Balboa St,Arguello Blvd  -  02nd Ave,Monday,8,10,10,8.481666666666666,8.333333333333334,8.516666666666667,19.29016324116464,9.14205657248312,32.04487446748557
2004855,2657000,Balboa St,Funston Ave  -  Park Presidio Blvd,Friday,9,11,31,9.566129032258065,9.35,9.783333333333333,77.12100397897147,17.24491148430702,101.17257122593384
2004856,2657000,Balboa St,Funston Ave  -  Park Presidio Blvd,Tuesday,13,15,39,13.121794871794872,13.083333333333334,13.166666666666666,70.83812120665577,22.35820243649991,115.33709461953892
2004857,2694000,Balboa St,La Playa St  -  Great Hwy,Monday,11,13,41,12.126829268292683,12.016666666666667,12.216666666666667,35.05759917017686,8.94432828379621,88.68603941687692
2004858,2694000,Balboa St,La Playa St  -  Great Hwy,Tuesday,11,13,50,12.135666666666665,12.066666666666666,12.25,37.90852730971696,9.027526012408764,73.65526774525657
2004859,2658000,Balboa St,Park Presidio Blvd  -  14th Ave,Friday,9,11,31,9.566129032258065,9.35,9.783333333333333,47.1785307346244,8.766487964562419,135.3856063586197
2004860,2658000,Balboa St,Park Presidio Blvd  -  14th Ave,Tuesday,13,15,39,13.121794871794872,13.083333333333334,13.166666666666666,70.1794276501028,9.248973623331256,135.39422441945678
2004861,2696000,Balceta Ave,Laguna Honda Blvd  -  Vasquez Ave,Monday,9,11,9,9.587037037037037,9.366666666666667,9.883333333333333,43.78589225763403,8.900260965670654,99.51157821712192
2004862,2696000,Balceta Ave,Laguna Honda Blvd  -  Vasquez Ave,Tuesday,13,15,17,13.544117647058824,13.366666666666667,13.883333333333333,74.49691714896298,8.900260965670654,138.6043190900946
2004863,2695000,Balceta Ave,Woodside Ave  -  Laguna Honda Blvd,Monday,9,11,8,9.614583333333332,9.416666666666666,9.883333333333333,16.795386721658453,8.900260965670654,35.04566866286082
2004864,2695000,Balceta Ave,Woodside Ave  -  Laguna Honda Blvd,Tuesday,13,15,15,13.542222222222222,13.366666666666667,13.883333333333333,14.586265782774698,6.6200815708927765,28.15108642918355
2004865,2697000,Baldwin Ct,Oakdale Ave  -  End: 01-99 Block,Friday,9,11,45,9.293703703703702,8.25,9.833333333333334,12.09551217626129,6.160965649684819,22.895145624777044
2004866,2697000,Baldwin Ct,Oakdale Ave  -  End: 01-99 Block,Friday,9,11,45,9.293703703703702,8.25,9.833333333333334,12.09551217626129,6.160965649684819,22.895145624777044
2004867,2698000,Balhi Ct,Start: 01-99 Block  -  Cayuga Ave,Friday,8,10,20,8.26,8.133333333333333,8.5,17.099023599122972,8.907656755357678,29.728308275600096
2004868,2698000,Balhi Ct,Start: 01-99 Block  -  Cayuga Ave,Friday,8,10,20,8.26,8.133333333333333,8.5,17.099023599122972,8.907656755357678,29.728308275600096
2004871,2701000,Baltimore Way,South Hill Blvd  -  Toyon Ln,Thursday,12,14,5,12.236666666666666,12.15,12.283333333333333,28.603023926268794,24.95435041792817,34.242607980260956
2004872,2701000,Baltimore Way,South Hill Blvd  -  Toyon Ln,Tuesday,12,14,8,12.295833333333334,12.066666666666666,12.683333333333334,48.72441946015244,9.068009298797476,112.9005552290739
2004873,2706000,Banbury Dr,Denslowe Dr  -  19th Ave,Monday,8,10,3,8.544444444444444,8.45,8.716666666666667,25.222772177972534,9.346222171794915,53.2045148230241
2004874,2706000,Banbury Dr,Denslowe Dr  -  19th Ave,Wednesday,9,11,3,9.111111111111112,9.1,9.116666666666667,43.90318590541788,36.86461499923966,57.9803277177743
2004875,2705000,Banbury Dr,Stratford Dr  -  Denslowe Dr,Monday,8,10,3,8.544444444444444,8.45,8.716666666666667,11.207997999264569,9.346222171794915,13.117579539098587
2004876,2705000,Banbury Dr,Stratford Dr  -  Denslowe Dr,Wednesday,9,11,3,9.111111111111112,9.1,9.116666666666667,7.465091222916651,6.527108598425616,9.34105647189872
2004877,2711000,Bancroft Ave,03rd St  -  Mendell St,Tuesday,2,6,16,2.875,2.35,3.4833333333333334,43.42759032000215,12.305317350435692,84.04591666384086
2004878,2711000,Bancroft Ave,03rd St  -  Mendell St,Friday,9,11,23,9.95,9.6,10.45,59.82237144815606,12.305317350435692,96.67080393423126
2004879,2709000,Bancroft Ave,Ingalls St  -  Jennings St,Friday,4,6,3,2.75,2.65,2.9166666666666665,68.62833225811711,53.0003469342938,99.38661469794656
2004880,2709000,Bancroft Ave,Ingalls St  -  Jennings St,Monday,4,6,7,3.0404761904761908,2.9833333333333334,3.2,52.29313723265155,30.614596714730105,95.61970652237126
2004881,2710000,Bancroft Ave,Jennings St  -  Keith St,Friday,4,6,3,2.85,2.65,2.9833333333333334,55.976479780954094,15.542477710621908,99.38661469794656
2004882,2710000,Bancroft Ave,Jennings St  -  Keith St,Monday,4,6,4,3.0458333333333334,2.9833333333333334,3.2,64.73814556839963,41.63317511209882,95.61970652237126
2004883,2712000,Bancroft Ave,Phelps St  -  Quint St,Tuesday,12,14,6,12.433333333333332,12.183333333333334,12.65,38.949360907062335,9.09473832043394,53.311778612250265
2004884,2712000,Bancroft Ave,Phelps St  -  Quint St,Thursday,12,14,12,12.172222222222222,12.133333333333333,12.2,49.845130594818464,19.240151444075565,80.03193804345254
2004885,2717000,Banks St,Cortland Ave  -  Jarboe Ave,Tuesday,12,14,23,12.363768115942026,12.233333333333333,12.516666666666667,31.704229247259455,8.87417002707103,56.75878317813636
2004886,2717000,Banks St,Cortland Ave  -  Jarboe Ave,Friday,12,14,18,12.325,12.183333333333334,12.416666666666666,28.193865325424895,8.695790473330412,48.58171030298745
2004887,2721000,Banks St,Crescent Ave  -  End: 700-799 Block,Tuesday,12,14,20,12.297500000000001,12.116666666666667,12.4,59.027652426626005,9.074606483997869,140.4171083502385
2004888,2721000,Banks St,Crescent Ave  -  End: 700-799 Block,Friday,12,14,15,12.365555555555554,12.3,12.483333333333333,68.88703242316025,14.8549900182732,145.22571881986062
2004889,2718000,Banks St,Jarboe Ave  -  Tompkins Ave,Tuesday,12,14,34,12.35735294117647,12.233333333333333,12.516666666666667,51.24515451288579,8.87417002707103,108.29324025809338
2004890,2718000,Banks St,Jarboe Ave  -  Tompkins Ave,Friday,12,14,24,12.329166666666666,12.183333333333334,12.433333333333334,44.141491277110866,8.695790473330412,108.27109427334676
2004891,2720000,Banks St,Ogden Ave  -  Crescent Ave,Tuesday,12,14,51,12.316993464052286,12.116666666666667,12.483333333333333,58.983688741994726,8.803252526385434,119.62869918786323
2004892,2720000,Banks St,Ogden Ave  -  Crescent Ave,Friday,12,14,31,12.351075268817205,12.2,12.5,55.80591418308236,13.250812959035132,117.23703772755876
2004893,2719000,Banks St,Tompkins Ave  -  Ogden Ave,Tuesday,12,14,50,12.337,12.15,12.5,52.92890034288134,9.361634598997954,184.62958370810148
2004894,2719000,Banks St,Tompkins Ave  -  Ogden Ave,Friday,12,14,34,12.335784313725489,12.2,12.5,70.18881119703202,9.23238640294635,180.42854464979143
2004895,2724000,Bannock St,Seneca Ave  -  Geneva Ave,Friday,8,10,6,8.147222222222224,8.083333333333334,8.216666666666667,31.284856148763097,12.034835970313502,57.49043774319702
2004896,2724000,Bannock St,Seneca Ave  -  Geneva Ave,Friday,8,10,6,8.147222222222224,8.083333333333334,8.216666666666667,31.284856148763097,12.034835970313502,57.49043774319702
2004897,2725000,Barcelona Ave,Anzavista Ave  -  Terra Vista Ave,Friday,9,11,12,9.818055555555555,9.6,10.1,13.662998422359465,6.525383796827534,23.193314025996443
2004898,2725000,Barcelona Ave,Anzavista Ave  -  Terra Vista Ave,Wednesday,9,11,13,9.86025641025641,9.583333333333334,10.2,15.525155446581097,6.37472205273714,35.06066355614946
2004899,2739000,Barneveld Ave,Apparel Way  -  Apparel Way,Tuesday,0,6,9,1.0314814814814814,0.9,1.2833333333333332,26.43799354667469,6.511185780956411,131.2375890720288
2004900,2739000,Barneveld Ave,Apparel Way  -  Apparel Way,Wednesday,0,6,40,1.0554166666666667,0.8333333333333334,1.5833333333333335,21.023705204732618,9.116463860331152,73.0616522010574
2004901,2740000,Barneveld Ave,Apparel Way  -  Dorman Ave,Tuesday,0,6,12,2.8138888888888887,0.9,8.766666666666667,68.99622484104636,12.218402400125036,137.21594827506556
2004902,2740000,Barneveld Ave,Apparel Way  -  Dorman Ave,Wednesday,0,6,38,1.0521929824561405,0.8333333333333334,1.5833333333333335,60.34292089200344,12.38006649676004,145.1055977810151
2004903,2741000,Barneveld Ave,Dorman Ave  -  Industrial St,Tuesday,0,6,7,4.06904761904762,0.9,8.766666666666667,50.545595326345506,8.129963264481487,123.64898091243592
2004904,2741000,Barneveld Ave,Dorman Ave  -  Industrial St,Wednesday,0,6,29,1.0425287356321837,0.8333333333333334,1.5833333333333335,101.8338283925953,68.1446845314018,143.6352892981051
2004905,2731000,Barneveld Ave,Gaven St  -  Sweeny St,Thursday,8,11,40,8.419166666666666,7.65,8.816666666666666,40.156185536739706,10.329517011944096,79.74395872802566
2004906,2731000,Barneveld Ave,Gaven St  -  Sweeny St,Tuesday,8,11,45,8.196666666666665,7.65,8.9,51.286365583849346,8.904128199325037,88.40352909772089
2004907,2733000,Barneveld Ave,Hale St  -  Silver Ave,Tuesday,7,8,57,8.109941520467835,7.616666666666667,8.9,45.4272758596177,8.83418814401214,174.2399973835287
2004908,2733000,Barneveld Ave,Hale St  -  Silver Ave,Thursday,7,8,42,8.387698412698413,7.65,8.816666666666666,86.58183113612961,8.960026911757108,174.2399973835287
2004909,2734000,Barneveld Ave,Jerrold Ave  -  McKinnon Ave,Tuesday,0,6,34,1.1784313725490196,0.9,1.6166666666666667,36.857161659714535,12.996741677468355,52.145647835213545
2004910,2734000,Barneveld Ave,Jerrold Ave  -  McKinnon Ave,Tuesday,0,6,34,1.1784313725490196,0.9,1.6166666666666667,36.857161659714535,12.996741677468355,52.145647835213545
2004911,2735000,Barneveld Ave,McKinnon Ave  -  Newcomb Ave,Tuesday,0,6,37,1.1792792792792792,0.8833333333333333,1.65,71.40300044446954,7.6721073795750705,142.7583714535017
2004913,2736000,Barneveld Ave,Newcomb Ave  -  Oakdale Ave,Tuesday,0,6,17,1.1088235294117645,0.9,1.6166666666666667,59.298283772484666,6.34868274182024,101.53173168553084
2004914,2736000,Barneveld Ave,Newcomb Ave  -  Oakdale Ave,Wednesday,0,6,3,1.05,0.9166666666666666,1.15,51.0983180255243,43.39492707616148,66.50509992424995
2004915,2737000,Barneveld Ave,Oakdale Ave  -  Palou Ave,Tuesday,0,6,7,1.0666666666666667,0.9166666666666666,1.2833333333333332,81.70360932679208,35.28420658673687,125.7725944734687
2004916,2737000,Barneveld Ave,Oakdale Ave  -  Palou Ave,Wednesday,0,6,11,1.0893939393939396,0.9833333333333333,1.15,81.03225966192218,9.953652000122387,113.18982813202189
2004917,2738000,Barneveld Ave,Palou Ave  -  Apparel Way,Tuesday,0,6,7,1.0666666666666667,0.9166666666666666,1.2833333333333332,57.94293815488599,13.932900302244246,174.65062354491073
2004918,2738000,Barneveld Ave,Palou Ave  -  Apparel Way,Wednesday,0,6,11,1.0893939393939396,0.9833333333333333,1.15,39.86541061050994,9.116463860331152,60.18587515801196
2004919,2730000,Barneveld Ave,Rickard St  -  Gaven St,Thursday,8,11,40,8.419166666666666,7.65,8.816666666666666,54.89609565409978,7.963625830734651,144.21645150218131
2004920,2730000,Barneveld Ave,Rickard St  -  Gaven St,Tuesday,8,11,45,8.196666666666665,7.65,8.9,98.21440265195567,6.3572931269029285,152.89886792920157
2004921,2732000,Barneveld Ave,Sweeny St  -  Hale St,Tuesday,7,8,57,8.109941520467835,7.616666666666667,8.9,27.886760642520464,8.904128199325037,110.44202971277028
2004922,2732000,Barneveld Ave,Sweeny St  -  Hale St,Tuesday,8,11,57,8.109941520467835,7.616666666666667,8.9,27.886760642520464,8.904128199325037,110.44202971277028
2004923,2742000,Bartlett St,21st St  -  22nd St,Tuesday,6,8,24,6.55,6.283333333333333,8.6,42.60118662695651,9.156347218487149,81.2367227375766
2004924,2742000,Bartlett St,21st St  -  22nd St,Saturday,4,6,48,4.326041666666667,4.15,8.533333333333333,54.96462575979363,9.264084102164604,89.21956061740032
2004925,2743000,Bartlett St,22nd St  -  23rd St,Friday,8,10,42,8.778174603174604,4.183333333333334,9.233333333333333,48.46190710671859,9.081359523015202,131.37229415595542
2004926,2743000,Bartlett St,22nd St  -  23rd St,Thursday,8,10,105,8.263492063492063,6.283333333333333,9.066666666666666,54.66753924279223,9.081359523015202,148.25307903330352
2004927,2744000,Bartlett St,23rd St  -  24th St,Friday,8,10,96,8.934722222222222,8.4,9.216666666666667,41.94310979853069,9.104942496237566,87.45305050010334
2004928,2744000,Bartlett St,23rd St  -  24th St,Tuesday,8,10,139,8.635011990407673,8.383333333333333,9.25,45.741403342809235,8.89519572536041,130.9656991147247
2004929,2745000,Bartlett St,24th St  -  25th St,Tuesday,8,10,94,8.551063829787232,8.416666666666666,8.716666666666667,43.7348331486274,8.763874700125506,100.89085793717784
2004930,2745000,Bartlett St,24th St  -  25th St,Thursday,8,10,89,8.637078651685393,8.283333333333333,9.25,40.77483739521559,8.84090081105539,104.26412306793874
2004931,2746000,Bartlett St,25th St  -  26th St,Tuesday,8,10,101,8.532013201320131,8.416666666666666,8.716666666666667,82.8205959514712,8.763874700125506,171.4923775479434
2004932,2746000,Bartlett St,25th St  -  26th St,Thursday,8,10,88,8.596022727272727,8.283333333333333,8.9,106.49797549002429,21.16561630899459,184.26111688967313
2004933,2747000,Bartlett St,26th St  -  Cesar Chavez St,Tuesday,8,10,88,8.500757575757577,8.383333333333333,8.633333333333333,55.76608178775175,9.024369942908978,158.59694053472765
2004934,2747000,Bartlett St,26th St  -  Cesar Chavez St,Thursday,8,10,59,8.558757062146894,8.283333333333333,8.783333333333333,59.41381521681672,8.994948853548085,141.72327128059632
2004935,2750000,Bass Ct,Start: 01-99 Block  -  Whitney Young Cir,Friday,8,10,5,8.623333333333333,8.466666666666667,8.8,8.659663572471876,8.533057661113089,8.691315050311575
2004936,2750000,Bass Ct,Start: 01-99 Block  -  Whitney Young Cir,Friday,8,10,5,8.623333333333333,8.466666666666667,8.8,8.659663572471876,8.533057661113089,8.691315050311575
2004937,2763000,Battery St,Broadway  -  Vallejo St,Wednesday,2,6,17,2.6,2.4,2.9,66.31076218796989,8.751712943396244,97.81638835376064
2004938,2763000,Battery St,Broadway  -  Vallejo St,Thursday,2,6,3,2.277777777777778,2.0833333333333335,2.3833333333333333,98.93205340213275,42.207772577223615,128.17568070659107
