schedule_id,cnn,corridor,limits,cnn_right_left,block_side,weekday,scheduled_from_hour,scheduled_to_hour,citation_count,avg_citation_time,min_citation_time,max_citation_time
2002313,489000,10th St,Sheridan St  -  Harrison St,R,SouthWest,Monday,4,6,11,4.21969696969697,4.066666666666666,4.65
2002314,489000,10th St,Sheridan St  -  Harrison St,R,SouthWest,Wednesday,4,6,4,4.2,4.116666666666666,4.3
2002315,489000,10th St,Sheridan St  -  Harrison St,R,SouthWest,Friday,4,6,11,4.28939393939394,4.183333333333334,4.4
2002316,481000,10th St,Stevenson St  -  Jessie St,L,NorthEast,Tuesday,0,6,38,1.0486842105263159,0.6,4.416666666666667
2002317,481000,10th St,Stevenson St  -  Jessie St,L,NorthEast,Thursday,0,6,57,1.070175438596491,0.7166666666666667,1.95
2002321,481000,10th St,Stevenson St  -  Jessie St,R,SouthWest,Monday,0,6,73,1.0253424657534247,0.75,1.4
2002322,481000,10th St,Stevenson St  -  Jessie St,R,SouthWest,Wednesday,0,6,79,0.8881856540084385,0.5333333333333333,4.216666666666667
2002323,481000,10th St,Stevenson St  -  Jessie St,R,SouthWest,Friday,0,6,105,1.0157142857142856,0.7666666666666667,2.9333333333333336
2002324,481000,10th St,Stevenson St  -  Jessie St,R,SouthWest,Tuesday,2,6,3,4.3500000000000005,4.233333333333333,4.416666666666667
2002326,497000,11th Ave,Anza St  -  Balboa St,L,East,Tuesday,8,10,16,8.75,8.683333333333334,8.85
2002327,497000,11th Ave,Anza St  -  Balboa St,R,West,Thursday,8,10,17,8.476470588235292,8.366666666666667,8.583333333333334
2002328,498000,11th Ave,Balboa St  -  Cabrillo St,L,East,Tuesday,8,10,44,8.747348484848485,8.65,8.9
2002329,498000,11th Ave,Balboa St  -  Cabrillo St,R,West,Thursday,8,10,29,8.486781609195402,8.383333333333333,8.6
2002330,499000,11th Ave,Cabrillo St  -  Fulton St,L,East,Tuesday,8,10,46,8.717028985507246,8.55,8.883333333333333
2002331,499000,11th Ave,Cabrillo St  -  Fulton St,R,West,Thursday,8,10,46,8.501449275362319,8.383333333333333,8.633333333333333
2002332,494000,11th Ave,California St  -  Clement St,L,East,Tuesday,7,9,33,7.425757575757575,7.3,7.6
2002333,494000,11th Ave,California St  -  Clement St,R,West,Thursday,7,9,23,7.456521739130432,7.333333333333333,7.616666666666667
2002334,495000,11th Ave,Clement St  -  Geary Blvd,L,East,Tuesday,7,9,91,7.439010989010988,7.3,7.816666666666666
2002335,495000,11th Ave,Clement St  -  Geary Blvd,R,West,Thursday,7,9,62,7.4806451612903215,7.316666666666666,7.65
2002336,496000,11th Ave,Geary Blvd  -  Anza St,L,East,Tuesday,7,9,60,7.434444444444446,7.3,7.866666666666667
2002337,496000,11th Ave,Geary Blvd  -  Anza St,R,West,Thursday,7,9,67,7.504726368159203,7.333333333333333,7.65
2002338,501000,11th Ave,Irving St  -  Judah St,L,East,Monday,8,10,43,8.664341085271321,8.533333333333333,8.816666666666666
2002339,501000,11th Ave,Irving St  -  Judah St,R,West,Wednesday,8,10,36,8.719907407407407,8.483333333333333,8.85
2002340,502000,11th Ave,Judah St  -  Kirkham St,L,East,Monday,8,10,49,8.628571428571428,8.516666666666667,8.783333333333333
2002341,502000,11th Ave,Judah St  -  Kirkham St,R,West,Wednesday,8,10,40,8.71125,8.5,8.916666666666666
2002342,503000,11th Ave,Kirkham St  -  Lawton St,L,East,Tuesday,9,11,30,9.479999999999999,9.25,9.783333333333333
2002343,503000,11th Ave,Kirkham St  -  Lawton St,R,West,Friday,8,10,27,8.761728395061727,8.55,9.0
2002344,493000,11th Ave,Lake St  -  California St,L,East,Tuesday,9,11,79,9.711603375527424,9.533333333333333,9.916666666666666
2002345,493000,11th Ave,Lake St  -  California St,R,West,Thursday,9,11,45,9.631111111111109,9.466666666666667,9.883333333333333
2002346,504000,11th Ave,Lawton St  -  Moraga St,L,East,Tuesday,9,11,57,9.435672514619881,9.233333333333333,9.783333333333333
2002347,504000,11th Ave,Lawton St  -  Moraga St,R,West,Friday,8,10,39,8.75854700854701,8.55,9.016666666666667
2002348,500000,11th Ave,Lincoln Way  -  Irving St,L,East,Monday,8,10,16,8.653125,8.55,8.833333333333334
2002349,500000,11th Ave,Lincoln Way  -  Irving St,R,West,Wednesday,8,10,13,8.655128205128205,8.5,8.8
2002350,505000,11th Ave,Moraga St  -  Noriega St,L,East,Tuesday,9,11,38,9.413596491228072,9.283333333333333,9.766666666666667
2002351,505000,11th Ave,Moraga St  -  Noriega St,R,West,Friday,8,10,55,8.77151515151515,8.566666666666666,9.033333333333333
2002352,506000,11th Ave,Noriega St  -  Ortega St,L,East,Tuesday,9,11,38,9.386403508771929,9.233333333333333,9.75
2002353,506000,11th Ave,Noriega St  -  Ortega St,R,West,Friday,8,10,37,8.813963963963962,8.566666666666666,9.066666666666666
2002354,507000,11th Ave,Ortega St  -  Pacheco St,L,East,Tuesday,9,11,13,9.374358974358973,9.233333333333333,9.616666666666667
2002355,507000,11th Ave,Ortega St  -  Pacheco St,R,West,Friday,8,10,14,8.777380952380954,8.6,9.033333333333333
2002356,492000,11th Ave,Start: 01-99 Block  -  Lake St,L,East,Tuesday,9,11,36,9.694907407407408,9.55,9.916666666666666
2002357,492000,11th Ave,Start: 01-99 Block  -  Lake St,R,West,Tuesday,9,11,36,9.694907407407408,9.55,9.916666666666666
2002358,514000,11th St,Burns Pl  -  Folsom St,L,NorthEast,Tuesday,4,6,15,4.255555555555556,4.05,4.416666666666667
2002359,514000,11th St,Burns Pl  -  Folsom St,L,NorthEast,Thursday,4,6,16,4.151041666666666,4.066666666666666,4.483333333333333
2002360,514000,11th St,Burns Pl  -  Folsom St,R,SouthWest,Monday,4,6,12,4.26111111111111,4.15,4.5
2002361,514000,11th St,Burns Pl  -  Folsom St,R,SouthWest,Wednesday,4,6,10,4.21,4.116666666666666,4.4
2002362,514000,11th St,Burns Pl  -  Folsom St,R,SouthWest,Friday,4,6,17,4.236274509803922,4.083333333333333,4.566666666666666
2002363,515000,11th St,Folsom St  -  Harrison St,L,NorthEast,Tuesday,4,6,14,4.247619047619048,4.05,4.416666666666667
2002364,515000,11th St,Folsom St  -  Harrison St,L,NorthEast,Thursday,4,6,12,4.144444444444445,4.066666666666666,4.483333333333333
2002365,515000,11th St,Folsom St  -  Harrison St,R,SouthWest,Monday,4,6,19,4.26140350877193,4.116666666666666,4.5
2002366,515000,11th St,Folsom St  -  Harrison St,R,SouthWest,Wednesday,4,6,11,4.193939393939394,4.033333333333333,4.4
2002367,515000,11th St,Folsom St  -  Harrison St,R,SouthWest,Friday,4,6,19,4.228070175438596,4.083333333333333,4.566666666666666
2002370,516000,11th St,Harrison St  -  Bryant St,R,SouthWest,Monday,4,6,11,4.265151515151515,4.116666666666666,4.383333333333334
2002371,516000,11th St,Harrison St  -  Bryant St,R,SouthWest,Wednesday,4,6,3,4.233333333333333,4.033333333333333,4.483333333333333
2002372,516000,11th St,Harrison St  -  Bryant St,R,SouthWest,Friday,4,6,5,4.326666666666666,4.15,4.566666666666666
2002373,512000,11th St,Howard St  -  Kissling St,L,NorthEast,Tuesday,4,6,14,4.258333333333334,4.05,4.416666666666667
2002374,512000,11th St,Howard St  -  Kissling St,L,NorthEast,Thursday,4,6,28,4.154761904761904,4.066666666666666,4.483333333333333
2002375,512000,11th St,Howard St  -  Kissling St,R,SouthWest,Monday,4,6,14,4.239285714285714,4.016666666666667,4.5
2002376,512000,11th St,Howard St  -  Kissling St,R,SouthWest,Wednesday,4,6,22,4.202272727272727,4.05,4.433333333333334
2002377,512000,11th St,Howard St  -  Kissling St,R,SouthWest,Friday,4,6,17,4.199019607843136,4.083333333333333,4.5
2002378,513000,11th St,Kissling St  -  Burns Pl,L,NorthEast,Tuesday,4,6,14,4.258333333333334,4.05,4.416666666666667
2002379,513000,11th St,Kissling St  -  Burns Pl,L,NorthEast,Thursday,4,6,28,4.154761904761904,4.066666666666666,4.483333333333333
2002380,513000,11th St,Kissling St  -  Burns Pl,R,SouthWest,Monday,4,6,18,4.246296296296297,4.016666666666667,4.5
2002381,513000,11th St,Kissling St  -  Burns Pl,R,SouthWest,Wednesday,4,6,22,4.202272727272727,4.05,4.433333333333334
2002382,513000,11th St,Kissling St  -  Burns Pl,R,SouthWest,Friday,4,6,19,4.235964912280701,4.083333333333333,4.566666666666666
2002384,508000,11th St,Market St  -  Mission St,L,NorthEast,Thursday,4,6,12,4.227777777777777,4.116666666666666,4.35
2002389,510000,11th St,Minna St  -  Natoma St,L,NorthEast,Thursday,4,6,20,4.170833333333333,4.083333333333333,4.283333333333333
2002390,510000,11th St,Minna St  -  Natoma St,R,SouthWest,Monday,4,6,6,4.216666666666666,4.016666666666667,4.35
2002391,510000,11th St,Minna St  -  Natoma St,R,SouthWest,Wednesday,4,6,13,4.194871794871795,4.05,4.433333333333334
2002392,510000,11th St,Minna St  -  Natoma St,R,SouthWest,Friday,4,6,3,4.227777777777778,4.083333333333333,4.366666666666666
2002394,509000,11th St,Mission St  -  Minna St,L,NorthEast,Thursday,4,6,24,4.1937500000000005,4.083333333333333,4.35
2002395,509000,11th St,Mission St  -  Minna St,R,SouthWest,Monday,4,6,6,4.216666666666666,4.016666666666667,4.35
2002396,509000,11th St,Mission St  -  Minna St,R,SouthWest,Wednesday,4,6,13,4.194871794871795,4.05,4.433333333333334
2002397,509000,11th St,Mission St  -  Minna St,R,SouthWest,Friday,4,6,3,4.227777777777778,4.083333333333333,4.366666666666666
2002398,511000,11th St,Natoma St  -  Howard St,L,NorthEast,Tuesday,4,6,12,4.263888888888889,4.05,4.416666666666667
2002399,511000,11th St,Natoma St  -  Howard St,L,NorthEast,Thursday,4,6,24,4.155555555555555,4.083333333333333,4.283333333333333
2002400,511000,11th St,Natoma St  -  Howard St,R,SouthWest,Monday,4,6,13,4.242307692307692,4.016666666666667,4.5
2002401,511000,11th St,Natoma St  -  Howard St,R,SouthWest,Wednesday,4,6,21,4.204761904761905,4.05,4.433333333333334
2002402,511000,11th St,Natoma St  -  Howard St,R,SouthWest,Friday,4,6,15,4.195555555555556,4.083333333333333,4.5
2002403,524000,12th Ave,Anza St  -  Balboa St,L,East,Wednesday,8,10,48,8.522916666666667,8.35,8.566666666666666
2002404,524000,12th Ave,Anza St  -  Balboa St,R,West,Monday,8,10,14,8.539285714285713,8.433333333333334,8.583333333333334
2002405,525000,12th Ave,Balboa St  -  Cabrillo St,L,East,Wednesday,8,10,44,8.51439393939394,8.366666666666667,8.55
2002406,525000,12th Ave,Balboa St  -  Cabrillo St,R,West,Monday,8,10,33,8.561616161616161,8.45,8.616666666666667
2002407,526000,12th Ave,Cabrillo St  -  Fulton St,L,East,Wednesday,8,10,48,8.508680555555555,8.316666666666666,8.616666666666667
2002408,526000,12th Ave,Cabrillo St  -  Fulton St,R,West,Monday,8,10,37,8.562162162162162,8.416666666666666,8.616666666666667
2002409,521000,12th Ave,California St  -  Clement St,L,East,Wednesday,7,9,38,7.6565789473684225,7.45,7.8
2002410,521000,12th Ave,California St  -  Clement St,R,West,Monday,7,9,42,7.371031746031745,7.283333333333333,7.55
2002411,522000,12th Ave,Clement St  -  Geary Blvd,L,East,Wednesday,7,9,48,7.641666666666667,7.45,7.933333333333334
2002412,522000,12th Ave,Clement St  -  Geary Blvd,R,West,Monday,7,9,69,7.393478260869565,7.266666666666667,7.566666666666666
2002413,534000,12th Ave,Cragmont Ave  -  Rockridge Dr,L,East,Friday,9,11,4,9.1875,9.066666666666666,9.416666666666666
2002414,534000,12th Ave,Cragmont Ave  -  Rockridge Dr,R,West,Tuesday,8,10,12,8.720833333333333,8.6,8.883333333333333
2002415,523000,12th Ave,Geary Blvd  -  Anza St,L,East,Wednesday,8,10,29,8.535632183908046,8.35,8.566666666666666
2002416,523000,12th Ave,Geary Blvd  -  Anza St,R,West,Monday,7,9,49,7.421088435374151,7.283333333333333,7.583333333333333
2002417,528000,12th Ave,Irving St  -  Judah St,L,East,Wednesday,8,10,51,8.65392156862745,8.466666666666667,8.9
2002418,528000,12th Ave,Irving St  -  Judah St,R,West,Monday,8,10,55,8.59818181818182,8.483333333333333,8.733333333333333
2002419,529000,12th Ave,Judah St  -  Kirkham St,L,East,Wednesday,8,10,57,8.6453216374269,8.45,8.883333333333333
2002420,529000,12th Ave,Judah St  -  Kirkham St,R,West,Monday,8,10,62,8.605645161290324,8.483333333333333,8.733333333333333
2002421,530000,12th Ave,Kirkham St  -  Lawton St,L,East,Friday,9,11,43,9.453488372093023,9.25,9.7
2002422,530000,12th Ave,Kirkham St  -  Lawton St,R,West,Tuesday,9,11,36,9.518518518518519,9.266666666666667,9.766666666666667
2002423,520000,12th Ave,Lake St  -  California St,L,East,Wednesday,9,11,37,9.625225225225224,9.416666666666666,9.816666666666666
2002424,520000,12th Ave,Lake St  -  California St,R,West,Monday,9,11,22,9.543939393939393,9.383333333333333,9.766666666666667
2002425,531000,12th Ave,Lawton St  -  Moraga St,L,East,Friday,9,11,30,9.450555555555555,9.25,9.666666666666666
2002426,531000,12th Ave,Lawton St  -  Moraga St,R,West,Tuesday,9,11,42,9.517063492063492,9.283333333333333,9.766666666666667
2002428,527000,12th Ave,Lincoln Way  -  Irving St,R,West,Monday,8,10,19,8.572807017543859,8.466666666666667,8.683333333333334
2002429,539000,12th Ave,Magellan Ave  -  Taraval St,L,East,Monday,13,15,7,13.519047619047617,13.35,13.6
2002430,539000,12th Ave,Magellan Ave  -  Taraval St,R,West,Wednesday,9,11,9,9.637037037037038,9.466666666666667,9.8
2002431,537000,12th Ave,Mendosa Ave  -  Rivera St,L,East,Friday,8,10,21,8.576984126984126,8.466666666666667,8.733333333333333
2002432,537000,12th Ave,Mendosa Ave  -  Rivera St,R,West,Tuesday,8,10,16,8.931249999999999,8.733333333333333,9.166666666666666
2002433,532000,12th Ave,Moraga St  -  Noriega St,L,East,Friday,9,11,37,9.387837837837836,9.216666666666667,9.633333333333333
2002434,532000,12th Ave,Moraga St  -  Noriega St,R,West,Tuesday,9,11,27,9.533333333333333,9.3,9.8
2002435,533000,12th Ave,Pacheco St  -  Funston Ave,L,East,Tuesday,8,10,11,8.731818181818182,8.633333333333333,8.883333333333333
2002436,533000,12th Ave,Pacheco St  -  Funston Ave,R,West,Friday,8,10,6,8.833333333333334,8.7,9.133333333333333
2002437,536000,12th Ave,Quintara St  -  Mendosa Ave,L,East,Friday,8,10,11,8.712121212121213,8.466666666666667,9.416666666666666
2002438,536000,12th Ave,Quintara St  -  Mendosa Ave,R,West,Tuesday,8,10,13,8.903846153846153,8.6,9.166666666666666
2002439,519000,12th Ave,Start: 01-99 Block  -  Lake St,L,East,Wednesday,9,11,25,9.607999999999999,9.416666666666666,9.816666666666666
2002440,519000,12th Ave,Start: 01-99 Block  -  Lake St,R,West,Wednesday,9,11,25,9.607999999999999,9.416666666666666,9.816666666666666
2002441,538000,12th Ave,Start: 2300-2350 Block  -  Magellan Ave,L,East,Monday,13,15,7,13.519047619047617,13.35,13.6
2002442,538000,12th Ave,Start: 2300-2350 Block  -  Magellan Ave,R,West,Wednesday,9,11,9,9.637037037037038,9.466666666666667,9.8
2002443,547000,12th St,Bernice St  -  Harrison St,L,NorthEast,Tuesday,4,6,169,4.200098619329388,4.033333333333333,4.633333333333333
2002444,547000,12th St,Bernice St  -  Harrison St,L,NorthEast,Thursday,4,6,234,4.288461538461539,4.033333333333333,4.616666666666667
2002445,547000,12th St,Bernice St  -  Harrison St,R,SouthWest,Monday,4,6,143,4.159207459207459,4.033333333333333,4.466666666666667
2002446,547000,12th St,Bernice St  -  Harrison St,R,SouthWest,Wednesday,4,6,152,4.133004385964912,4.0,4.366666666666666
2002447,547000,12th St,Bernice St  -  Harrison St,R,SouthWest,Friday,4,6,167,4.147604790419162,4.0,4.4
2002448,545000,12th St,Folsom St  -  Isis St,L,NorthEast,Tuesday,4,6,165,4.200707070707071,4.033333333333333,4.633333333333333
2002449,545000,12th St,Folsom St  -  Isis St,L,NorthEast,Thursday,4,6,217,4.281950844854071,4.033333333333333,4.616666666666667
2002450,545000,12th St,Folsom St  -  Isis St,R,SouthWest,Monday,4,6,155,4.160752688172043,4.033333333333333,4.466666666666667
2002451,545000,12th St,Folsom St  -  Isis St,R,SouthWest,Wednesday,4,6,171,4.138888888888888,4.0,4.366666666666666
2002452,545000,12th St,Folsom St  -  Isis St,R,SouthWest,Friday,4,6,180,4.146574074074075,4.0,4.4
2002453,543000,12th St,Howard St  -  Kissling St,L,NorthEast,Tuesday,4,6,30,4.218333333333335,4.116666666666666,4.366666666666666
2002454,543000,12th St,Howard St  -  Kissling St,L,NorthEast,Thursday,4,6,63,4.332010582010583,4.083333333333333,4.633333333333333
2002455,543000,12th St,Howard St  -  Kissling St,R,SouthWest,Monday,4,6,60,4.154444444444445,4.033333333333333,4.4
2002456,543000,12th St,Howard St  -  Kissling St,R,SouthWest,Wednesday,4,6,71,4.135680751173709,4.0,4.316666666666666
2002457,543000,12th St,Howard St  -  Kissling St,R,SouthWest,Friday,4,6,67,4.125621890547264,4.0,4.316666666666666
2002458,546000,12th St,Isis St  -  Bernice St,L,NorthEast,Tuesday,4,6,170,4.200490196078432,4.033333333333333,4.633333333333333
2002459,546000,12th St,Isis St  -  Bernice St,L,NorthEast,Thursday,4,6,237,4.288045007032349,4.033333333333333,4.616666666666667
2002460,546000,12th St,Isis St  -  Bernice St,R,SouthWest,Monday,4,6,145,4.160229885057471,4.033333333333333,4.466666666666667
2002461,546000,12th St,Isis St  -  Bernice St,R,SouthWest,Wednesday,4,6,155,4.134193548387096,4.0,4.366666666666666
2002462,546000,12th St,Isis St  -  Bernice St,R,SouthWest,Friday,4,6,170,4.147941176470589,4.0,4.4
2002463,544000,12th St,Kissling St  -  Folsom St,L,NorthEast,Tuesday,4,6,30,4.218333333333335,4.116666666666666,4.366666666666666
2002464,544000,12th St,Kissling St  -  Folsom St,L,NorthEast,Thursday,4,6,63,4.332010582010583,4.083333333333333,4.633333333333333
2002465,544000,12th St,Kissling St  -  Folsom St,R,SouthWest,Monday,4,6,60,4.154444444444445,4.033333333333333,4.4
2002466,544000,12th St,Kissling St  -  Folsom St,R,SouthWest,Wednesday,4,6,71,4.135680751173709,4.0,4.316666666666666
2002467,544000,12th St,Kissling St  -  Folsom St,R,SouthWest,Friday,4,6,67,4.125621890547264,4.0,4.316666666666666
2002468,540000,12th St,Market St  -  Stevenson St,L,NorthEast,Tuesday,0,6,22,0.5636363636363636,0.43333333333333335,0.65
2002469,540000,12th St,Market St  -  Stevenson St,L,NorthEast,Thursday,0,6,19,0.9798245614035088,0.6333333333333333,4.35
2002470,540000,12th St,Market St  -  Stevenson St,R,SouthWest,Monday,0,2,120,0.8191666666666667,0.6,1.2166666666666668
2002471,540000,12th St,Market St  -  Stevenson St,R,SouthWest,Wednesday,0,2,92,0.6057971014492753,0.38333333333333336,0.8666666666666667
2002472,540000,12th St,Market St  -  Stevenson St,R,SouthWest,Friday,0,2,98,0.7826530612244899,0.5,1.15
2002474,542000,12th St,South Van Ness Ave  -  Howard St,L,NorthEast,Thursday,4,6,16,4.30625,4.133333333333334,4.633333333333333
2002475,542000,12th St,South Van Ness Ave  -  Howard St,R,SouthWest,Monday,4,6,4,4.1625,4.083333333333333,4.233333333333333
2002476,542000,12th St,South Van Ness Ave  -  Howard St,R,SouthWest,Wednesday,4,6,6,4.216666666666667,4.116666666666666,4.266666666666667
2002477,542000,12th St,South Van Ness Ave  -  Howard St,R,SouthWest,Friday,4,6,3,4.166666666666667,4.083333333333333,4.25
2002478,541000,12th St,Stevenson St  -  Mission St,L,NorthEast,Tuesday,0,6,22,0.5636363636363636,0.43333333333333335,0.65
2002479,541000,12th St,Stevenson St  -  Mission St,L,NorthEast,Thursday,0,6,19,0.9798245614035088,0.6333333333333333,4.35
2002480,541000,12th St,Stevenson St  -  Mission St,R,SouthWest,Monday,0,2,120,0.8191666666666667,0.6,1.2166666666666668
2002481,541000,12th St,Stevenson St  -  Mission St,R,SouthWest,Wednesday,0,2,92,0.6057971014492753,0.38333333333333336,0.8666666666666667
2002482,541000,12th St,Stevenson St  -  Mission St,R,SouthWest,Friday,0,2,98,0.7826530612244899,0.5,1.15
2002483,549202,13th St,Bernice St  -  Isis St,R,North,Monday,0,6,68,0.26299019607843144,0.15,0.43333333333333335
2002484,549202,13th St,Bernice St  -  Isis St,R,North,Wednesday,0,6,53,0.18710691823899367,0.08333333333333333,0.38333333333333336
2002485,549202,13th St,Bernice St  -  Isis St,R,North,Friday,0,6,68,0.24387254901960784,0.15,0.38333333333333336
2002491,550101,13th St,Folsom St  -  South Van Ness Ave,L,South,Monday,0,2,68,0.26299019607843144,0.15,0.43333333333333335
2002492,550101,13th St,Folsom St  -  South Van Ness Ave,L,South,Wednesday,0,2,53,0.18710691823899367,0.08333333333333333,0.38333333333333336
2002493,550101,13th St,Folsom St  -  South Van Ness Ave,L,South,Friday,0,2,68,0.24387254901960784,0.15,0.38333333333333336
2002496,550201,13th St,Folsom St  -  South Van Ness Ave,R,North,Monday,0,2,68,0.26299019607843144,0.15,0.43333333333333335
